,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
151,538,https://recalls-rappels.canada.ca/en/alert-recall/certain-sweetened-dried-cranberries-recalled-due-e-coli-o157h7,Certain sweetened dried cranberries recalled due to E. coli O157:H7,"Certain sweetened dried cranberries recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
June 19, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory…",2020-06-19,Microbiological - E. coli O157:H7,Consumer,Les Aliments Johnvince,Quebec,Class 1
152,539,https://recalls-rappels.canada.ca/en/alert-recall/mini-smoked-farmer-sausage-recalled-due-listeria-monocytogenes,Mini Smoked Farmer Sausage recalled due to Listeria monocytogenes,"Mini Smoked Farmer Sausage recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
June 15, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2020-06-15,Microbiological - Listeria,Consumer,G. Brandt Meat Packers Ltd.,"Alberta, Ontario, Quebec, Saskatchewan",Class 1
153,540,https://recalls-rappels.canada.ca/en/alert-recall/panache-brand-poblano-ranch-dressing-recalled-due-spoilage,Panache brand Poblano Ranch Dressing recalled due to spoilage,"Panache brand Poblano Ranch Dressing recalled due to spoilage      
       
  
                        
             
Starting date:
June 11, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-06-11,Microbiological - Non harmful (Quality/Spoilage),13871,Sobeys Inc.,National,Class 3
154,541,https://recalls-rappels.canada.ca/en/alert-recall/joe-s-gluten-free-foods-brand-potato-onion-perogies-recalled-due-undeclared-milk-0,Joe's Gluten-Free Foods brand Potato & Onion Perogies recalled due to undeclared milk,"Joe's Gluten-Free Foods brand Potato & Onion Perogies recalled due to undeclared milk      
       
  
                        
             
Starting date:
May 27, 2020
Type of communication:
Recall
Alert sub-type:…",2020-05-27,Allergen - Milk,Retail,Joe's Gluten-Free Foods,National,Class 1
163,542,https://recalls-rappels.canada.ca/en/alert-recall/ichoc-brand-vegan-bars-recalled-due-improperly-declared-milk,iChoc brand Vegan Bars recalled due to improperly declared milk,"iChoc brand Vegan Bars recalled due to improperly declared milk      
       
  
                        
             
Starting date:
May 26, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2020-05-26,Allergen - Milk,Retail,Ecoideas Innovation Inc.,National,Class 2
164,543,https://recalls-rappels.canada.ca/en/alert-recall/ichoc-brand-vegan-bars-may-contain-improperly-declared-milk,iChoc brand Vegan Bars may contain improperly declared milk,"iChoc brand Vegan Bars may contain improperly declared milk      
       
  
                        
             
Starting date:
May 24, 2020
Type of communication:
Advisory
Alert sub-type:
Food Safety Warning (Allergen)…",2020-05-24,Allergen - Milk,Retail,Ecoideas,"Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",--
165,544,https://recalls-rappels.canada.ca/en/alert-recall/various-healthy-choice-brand-breakfast-power-bowls-recalled-due-rocks,Various Healthy Choice brand Breakfast Power Bowls recalled due to rocks,"Various Healthy Choice brand Breakfast Power Bowls recalled due to rocks      
       
  
                        
             
Starting date:
May 23, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-05-23,Extraneous Material,Retail,Conagra Brands Canada Inc.,National,Class 3
166,546,https://recalls-rappels.canada.ca/en/alert-recall/pearl-s-perogies-brand-homestyle-natural-perogies-recalled-due-undeclared-tartrazine,Pearl's Perogies brand Homestyle Natural Perogies recalled due to undeclared tartrazine,"Pearl's Perogies brand Homestyle Natural Perogies recalled due to undeclared tartrazine      
       
  
                        
             
Starting date:
May 8, 2020
Type of communication:
Recall
Alert sub-type:
Food…",2020-05-08,Allergen - Other,Retail,Hillside Products Ltd.,British Columbia,Class 3
167,547,https://recalls-rappels.canada.ca/en/alert-recall/farm-boy-brand-broccoli-cheddar-soup-recalled-due-undeclared-barley-and-sulphites,Farm Boy brand Broccoli Cheddar Soup recalled due to undeclared barley and sulphites,"Farm Boy brand Broccoli Cheddar Soup recalled due to undeclared barley and sulphites      
       
  
                        
             
Starting date:
May 8, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-05-08,"Allergen - Gluten, Allergen - Sulphites",Retail,Farm Boy Company Inc.,Ontario,Class 3
168,548,https://recalls-rappels.canada.ca/en/alert-recall/ruffles-brand-onion-flavoured-dip-and-ranch-flavoured-dip-recalled-due-mould,Ruffles brand Onion Flavoured Dip and Ranch Flavoured Dip recalled due to mould,"Ruffles brand Onion Flavoured Dip and Ranch Flavoured Dip recalled due to mould      
       
  
                        
             
Starting date:
May 8, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-05-08,Microbiological - Non harmful (Quality/Spoilage),Retail,Frito Lay Canada,National,Class 3
169,549,https://recalls-rappels.canada.ca/en/alert-recall/ruffles-brand-hot-wings-potato-chips-recalled-due-undeclared-mustard,Ruffles brand Hot Wings Potato Chips recalled due to undeclared mustard,"Ruffles brand Hot Wings Potato Chips recalled due to undeclared mustard      
       
  
                        
             
Starting date:
May 5, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2020-05-05,Allergen - Mustard,Retail,Frito Lay Canada,"Quebec, Newfoundland and Labrador",Class 1
170,550,https://recalls-rappels.canada.ca/en/alert-recall/fish-snacks-xianglaxiaoyu-and-fish-snacks-malaxiaoyu-recalled-due-retort-pouch,Fish Snacks - Xianglaxiaoyu and Fish Snacks - Malaxiaoyu recalled due to retort pouch integrity defects,"Fish Snacks - Xianglaxiaoyu and Fish Snacks - Malaxiaoyu recalled due to retort pouch integrity defects      
       
  
                        
             
Starting date:
May 1, 2020
Type of communication:
Recall
Alert sub-type…",2020-05-01,Other,Retail,Allied Pioneers Enterprises Co.  Ltd.,"Alberta, British Columbia, Manitoba, Ontario",Class 3
171,551,https://recalls-rappels.canada.ca/en/alert-recall/uncooked-crispy-chicken-fritters-recalled-due-salmonella,Uncooked Crispy chicken fritters recalled due to Salmonella,"Uncooked Crispy chicken fritters recalled due to Salmonella      
       
  
                        
             
Starting date:
April 30, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2020-04-30,Microbiological - Salmonella,Retail,Ali-Pro Distributions,Quebec,Class 2
172,552,https://recalls-rappels.canada.ca/en/alert-recall/pearl-s-perogies-brand-homemade-style-perogies-recalled-due-undeclared-tartrazine,Pearl's Perogies brand Homemade (Style) Perogies recalled due to undeclared tartrazine,"Pearl's Perogies brand Homemade (Style) Perogies recalled due to undeclared tartrazine      
       
  
                        
             
Starting date:
April 30, 2020
Type of communication:
Recall
Alert sub-type:
Food…",2020-04-30,Allergen - Other,Retail,Hillside Products Ltd.,British Columbia,Class 3
173,553,https://recalls-rappels.canada.ca/en/alert-recall/seasoned-tied-chicken-recalled-due-process-residues,Seasoned Tied Chicken recalled due to process residues,"Seasoned Tied Chicken recalled due to process residues      
       
  
                        
             
Starting date:
April 29, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Chemical
Hazard…",2020-04-29,Chemical,Retail,Exceldor Coopérative,Quebec,Class 3
174,554,https://recalls-rappels.canada.ca/en/alert-recall/sapsucker-brand-original-one-organic-sparkling-tree-water-recalled-due-swelling-cans,Sapsucker brand The Original One - Organic Sparkling Tree Water recalled due to swelling cans,"Sapsucker brand The Original One - Organic Sparkling Tree Water recalled due to swelling cans      
       
  
                        
             
Starting date:
April 27, 2020
Type of communication:
Recall
Alert sub-type:…",2020-04-27,Microbiological - Non harmful (Quality/Spoilage),Retail,Lower Valley Beverage Company,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec",Class 3
175,555,https://recalls-rappels.canada.ca/en/alert-recall/farm-boy-brand-spinach-spread-dip-recalled-due-undeclared-egg,Farm Boy brand Spinach Spread & Dip recalled due to undeclared egg,"Farm Boy brand Spinach Spread & Dip recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 24, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2020-04-24,Allergen - Egg,Retail,Farm Boy Company Inc.,Ontario,Class 3
176,556,https://recalls-rappels.canada.ca/en/alert-recall/st-francis-herb-farm-brand-organic-raw-virgin-coconut-oil-recalled-due-mould,St. Francis Herb Farm brand Organic Raw Virgin Coconut Oil recalled due to mould,"St. Francis Herb Farm brand Organic Raw Virgin Coconut Oil recalled due to mould      
       
  
                        
             
Starting date:
April 21, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-04-21,Microbiological - Non harmful (Quality/Spoilage),Retail,St. Francis Herb Farm,"Alberta, British Columbia, Prince Edward Island, New Brunswick, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",Class 3
177,557,https://recalls-rappels.canada.ca/en/alert-recall/fromagerie-blackburn-brand-mont-jacob-semi-soft-cheese-recalled-due-listeria-0,Fromagerie Blackburn brand Le Mont-Jacob semi-soft cheese recalled due to Listeria monocytogenes,"Fromagerie Blackburn brand Le Mont-Jacob semi-soft cheese recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
April 15, 2020
Type of communication:
Recall
Alert sub-type:…",2020-04-15,Microbiological - Listeria,Retail,Fromagerie Blackburn,"Alberta, British Columbia, Ontario, Possibly National, Quebec",Class 1
181,558,https://recalls-rappels.canada.ca/en/alert-recall/great-value-brand-spaghetti-marinara-recalled-due-undeclared-milk-and-sulphites,Great Value brand Spaghetti Marinara recalled due to undeclared milk and sulphites,"Great Value brand Spaghetti Marinara recalled due to undeclared milk and sulphites      
       
  
                        
             
Starting date:
April 14, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-04-14,"Allergen - Milk, Allergen - Sulphites",Retail,Florentina Foods Ltd.,National,Class 3
182,561,https://recalls-rappels.canada.ca/en/alert-recall/irresistibles-life-smart-brand-beef-barley-and-vegetable-soup-recalled-due-undeclared,Irresistibles Life Smart brand Beef Barley and Vegetable Soup recalled due to undeclared egg and milk,"Irresistibles Life Smart brand Beef Barley and Vegetable Soup recalled due to undeclared egg and milk      
       
  
                        
             
Starting date:
March 27, 2020
Type of communication:
Recall
Alert sub-…",2020-03-27,"Allergen - Egg, Allergen - Milk",Retail,BCI Foods Inc.,"Ontario, Quebec",Class 3
183,562,https://recalls-rappels.canada.ca/en/alert-recall/no-brand-and-goraesa-korean-characters-only-brand-fish-cakes-recalled-due-undeclared,No brand and Goraesa (Korean characters only) brand fish cakes recalled due to undeclared milk,"No brand and Goraesa (Korean characters only) brand fish cakes recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 27, 2020
Type of communication:
Recall
Alert sub-type:
Food…",2020-03-27,Allergen - Milk,Retail,Lemond Food Corp.,Ontario,Class 2
184,563,https://recalls-rappels.canada.ca/en/alert-recall/fromagerie-blackburn-brand-napoleon-firm-cheese-recalled-due-listeria-monocytogenes,Fromagerie Blackburn brand Le Napoléon – Firm Cheese recalled due to Listeria monocytogenes,"Fromagerie Blackburn brand Le Napoléon – Firm Cheese recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
March 26, 2020
Type of communication:
Recall
Alert sub-type:
Food…",2020-03-26,Microbiological - Listeria,Retail,Fromagerie Blackburn,Quebec,Class 1
185,564,https://recalls-rappels.canada.ca/en/alert-recall/golden-mushroom-brand-enoki-mushroom-recalled-due-listeria-monocytogenes-0,Golden Mushroom brand Enoki Mushroom recalled due to Listeria monocytogenes,"Golden Mushroom brand Enoki Mushroom recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
March 24, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2020-03-24,Microbiological - Listeria,Consumer,Goldenway International Trade Co. Ltd.,"Nova Scotia, Ontario, Possibly National, Quebec",Class 1
186,565,https://recalls-rappels.canada.ca/en/alert-recall/golden-ray-brand-cooking-margarine-recalled-due-rancidity,Golden Ray brand Cooking Margarine recalled due to rancidity,"Golden Ray brand Cooking Margarine recalled due to rancidity      
       
  
                        
             
Starting date:
March 24, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Other
Hazard…",2020-03-24,Other,Retail,Bedessee Imports Ltd.,"British Columbia, Manitoba, Ontario, Quebec",Class 3
187,566,https://recalls-rappels.canada.ca/en/alert-recall/asian-food-ltd-brand-and-dsi-brand-spring-rolls-recalled-due-undeclared-milk,Asian Food Ltd. brand and DSI brand Spring Rolls recalled due to undeclared milk,"Asian Food Ltd. brand and DSI brand Spring Rolls recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 20, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food…",2020-03-20,Allergen - Milk,Retail and Hotel/Restaurant/Institutional,Asian Food,Alberta,Class 1
188,567,https://recalls-rappels.canada.ca/en/alert-recall/al-shamas-food-products-brand-spring-rolls-and-samosas-recalled-due-undeclared-milk,Al-Shamas Food Products brand spring rolls and samosas recalled due to undeclared milk,"Al-Shamas Food Products brand spring rolls and samosas recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 20, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food…",2020-03-20,Allergen - Milk,Retail and Hotel/Restaurant/Institutional,Al-Shamas Food Products,"Alberta, British Columbia, Ontario, Possibly National, Quebec, Saskatchewan",Class 1
189,568,https://recalls-rappels.canada.ca/en/alert-recall/dadi-dang-brand-pork-spring-roll-recalled-due-undeclared-milk,Dadi Dang brand Pork Spring Roll recalled due to undeclared milk,"Dadi Dang brand Pork Spring Roll recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 20, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2020-03-20,Allergen - Milk,Retail,Dadi Dang K,Alberta,Class 2
190,569,https://recalls-rappels.canada.ca/en/alert-recall/thrifty-kitchens-brand-beef-meets-barley-beef-barley-soup-recalled-due-undeclared,"Thrifty Kitchens brand Beef Meets Barley Beef & Barley Soup recalled due to undeclared pacific grey cod, steelhead salmon, clams, shrimp, milk, wheat","Thrifty Kitchens brand Beef Meets Barley Beef & Barley Soup recalled due to undeclared pacific grey cod, steelhead salmon, clams, shrimp, milk, wheat      
       
  
                        
             
Starting date:
March…",2020-03-19,"Allergen - Crustacean/Shellfish, Allergen - Fish, Allergen - Milk, Allergen - Wheat",Retail,Sobeys Inc.,British Columbia,Class 3
191,570,https://recalls-rappels.canada.ca/en/alert-recall/commissary-frozen-beef-burgers-and-frozen-beef-burgers-bacon-recalled-due-undeclared,The Commissary Frozen Beef Burgers and Frozen Beef Burgers with Bacon recalled due to undeclared soy,"The Commissary Frozen Beef Burgers and Frozen Beef Burgers with Bacon recalled due to undeclared soy      
       
  
                        
             
Starting date:
March 19, 2020
Type of communication:
Recall
Alert sub-type…",2020-03-19,Allergen - Soy,Retail,The Commissary,Ontario,Class 3
192,571,https://recalls-rappels.canada.ca/en/alert-recall/ecoideas-brand-brown-rice-pancakes-mix-recalled-due-salmonella,Ecoideas brand Brown Rice Pancakes Mix recalled due to Salmonella,"Ecoideas brand Brown Rice Pancakes Mix recalled due to Salmonella      
       
  
                        
             
Starting date:
March 18, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-03-18,Microbiological - Salmonella,Retail,Ecoideas Innovations Inc.,New Brunswick,Class 2
193,572,https://recalls-rappels.canada.ca/en/alert-recall/ecoideas-brand-chocolate-cake-mix-and-pancakes-mixes-recalled-due-salmonella,Ecoideas brand Chocolate Cake Mix and Pancakes Mixes recalled due to Salmonella,"Ecoideas brand Chocolate Cake Mix and Pancakes Mixes recalled due to Salmonella      
       
  
                        
             
Starting date:
March 14, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2020-03-14,Microbiological - Salmonella,Retail,Ecoideas Innovations Inc.,National,Class 2
194,573,https://recalls-rappels.canada.ca/en/alert-recall/gah-lok-dim-sum-ltd-brand-egg-rolls-recalled-due-undeclared-milk,Gah Lok Dim Sum Ltd. brand Egg Rolls recalled due to undeclared milk,"Gah Lok Dim Sum Ltd. brand Egg Rolls recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 13, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2020-03-13,Allergen - Milk,13775,Gah Lok Dim Sum Ltd.,British Columbia,Class 2
195,574,https://recalls-rappels.canada.ca/en/alert-recall/save-foods-brand-plain-chocolate-croissant-4-pk-recalled-due-undeclared-hazelnut,Save on Foods brand Plain Chocolate Croissant (4 PK) recalled due to undeclared hazelnut,"Save on Foods brand Plain Chocolate Croissant (4 PK) recalled due to undeclared hazelnut      
       
  
                        
             
Starting date:
March 12, 2020
Type of communication:
Recall
Alert sub-type:
Food…",2020-03-12,Allergen - Tree Nut,Retail,Overwaitea Food Group,British Columbia,Class 3
196,575,https://recalls-rappels.canada.ca/en/alert-recall/chedz-brand-premium-cheese-snack-spicy-recalled-due-undeclared-wheat-and-barley,Chedz brand Premium Cheese Snack - Spicy recalled due to undeclared wheat and barley,"Chedz brand Premium Cheese Snack - Spicy recalled due to undeclared wheat and barley      
       
  
                        
             
Starting date:
March 12, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-03-12,"Allergen - Gluten, Allergen - Wheat",Retail,TJX Canada,"Alberta, British Columbia, Prince Edward Island, Manitoba, New Brunswick, Nova Scotia, Ontario, Saskatchewan, Newfoundland and Labrador",Class 2
197,576,https://recalls-rappels.canada.ca/en/alert-recall/henry-tenry-food-products-brand-spring-rolls-recalled-due-undeclared-milk,Henry & Tenry Food Products brand Spring Rolls recalled due to undeclared milk,"Henry & Tenry Food Products brand Spring Rolls recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 11, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food…",2020-03-11,Allergen - Milk,Hotel/Restaurant/Institutional,Henry & Tenry Food Products Company,Alberta,Class 1
198,577,https://recalls-rappels.canada.ca/en/alert-recall/sobeys-and-foodland-brand-asian-vegetable-mix-containing-bean-sprouts-recalled-due,Sobeys and Foodland brand Asian Vegetable Mix containing Bean Sprouts recalled due to Salmonella,"Sobeys and Foodland brand Asian Vegetable Mix containing Bean Sprouts recalled due to Salmonella      
       
  
                        
             
Starting date:
March 11, 2020
Type of communication:
Recall
Alert sub-type:…",2020-03-11,Microbiological - Salmonella,Consumer,Sobeys Inc.,Ontario,Class 2
199,578,https://recalls-rappels.canada.ca/en/alert-recall/thrifty-kitchens-brand-ancient-whole-grains-salad-recalled-due-presence-stones,Thrifty Kitchens brand Ancient Whole Grains Salad recalled due to presence of stones,"Thrifty Kitchens brand Ancient Whole Grains Salad recalled due to presence of stones      
       
  
                        
             
Starting date:
March 11, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-03-11,Extraneous Material,Retail,Sobeys Inc.,British Columbia,Class 2
200,579,https://recalls-rappels.canada.ca/en/alert-recall/grain-processing-corporation-gpc-brand-pure-dent-b700-corn-starch-recalled-due-pieces,Grain Processing Corporation (GPC) brand Pure-Dent B700 Corn Starch recalled due to pieces of metal,"Grain Processing Corporation (GPC) brand Pure-Dent B700 Corn Starch recalled due to pieces of metal      
       
  
                        
             
Starting date:
March 11, 2020
Type of communication:
Recall
Alert sub-type…",2020-03-11,Extraneous Material,Warehouse,Blendtek Fine Ingredients Inc.,Ontario,Class 2
201,580,https://recalls-rappels.canada.ca/en/alert-recall/mosto-foods-brand-corn-starch-recalled-due-pieces-metal,Mosto Foods brand Corn (Starch) recalled due to pieces of metal,"Mosto Foods brand Corn (Starch) recalled due to pieces of metal      
       
  
                        
             
Starting date:
March 11, 2020
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2020-03-11,Extraneous Material,Warehouse,V&T Distributors Inc.,Ontario,Class 2
202,581,https://recalls-rappels.canada.ca/en/alert-recall/luigi-guffanti-1876-brand-taleggio-dop-latte-crudo-incarto-verde-cheese-recalled-due,Luigi Guffanti 1876 brand Taleggio DOP a Latte Crudo incarto verde (cheese) recalled due to pathogenic E. coli,"Luigi Guffanti 1876 brand Taleggio DOP a Latte Crudo incarto verde (cheese) recalled due to pathogenic E. coli      
       
  
                        
             
Starting date:
March 10, 2020
Type of communication:
Recall…",2020-03-10,Microbiological - pathogenic E. coli,Consumer,Taste for Luxury,Ontario,Class 1
203,582,https://recalls-rappels.canada.ca/en/alert-recall/fresh-sprouts-brand-fresh-bean-sprouts-recalled-due-salmonella-1,Fresh Sprouts brand Fresh Bean Sprouts recalled due to Salmonella,"Fresh Sprouts brand Fresh Bean Sprouts recalled due to Salmonella      
       
  
                        
             
Starting date:
March 10, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2020-03-10,Microbiological - Salmonella,Consumer,Fresh Sprout International,Ontario,Class 2
207,583,https://recalls-rappels.canada.ca/en/alert-recall/asian-food-brand-spring-rolls-recalled-due-undeclared-milk,Asian Food brand Spring Rolls recalled due to undeclared milk,"Asian Food brand Spring Rolls recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 7, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen…",2020-03-07,Allergen - Milk,Retail,Asian Food,Alberta,Class 1
208,584,https://recalls-rappels.canada.ca/en/alert-recall/delicious-foods-ltd-brand-spring-rolls-recalled-due-undeclared-milk-and-wheat,Delicious Foods Ltd. brand Spring Rolls recalled due to undeclared milk and wheat,"Delicious Foods Ltd. brand Spring Rolls recalled due to undeclared milk and wheat      
       
  
                        
             
Starting date:
March 6, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food…",2020-03-06,"Allergen - Milk, Allergen - Wheat",Hotel/Restaurant/Institutional,Delicious Foods Ltd.,Alberta,Class 1
209,585,https://recalls-rappels.canada.ca/en/alert-recall/vinh-fat-food-products-brand-spring-rolls-recalled-due-undeclared-milk,Vinh Fat Food Products brand Spring Rolls recalled due to undeclared milk,"Vinh Fat Food Products brand Spring Rolls recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 6, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2020-03-06,Allergen - Milk,Hotel/Restaurant/Institutional,Vinh Fat Food Products,Alberta,Class 1
210,586,https://recalls-rappels.canada.ca/en/alert-recall/neilson-brand-neilson-trutaste-brand-and-nutrilait-brand-milk-recalled-due-non-harmful,"Neilson brand, Neilson Trutaste brand and Nutrilait brand milk recalled due to non-harmful extraneous material (metal dust)","Neilson brand, Neilson Trutaste brand and Nutrilait brand milk recalled due to non-harmful extraneous material (metal dust)      
       
  
                        
             
Starting date:
March 6, 2020
Type of communication…",2020-03-06,Extraneous Material,Retail,Saputo Dairy Products Canada G.P.,"Ontario, Quebec, Newfoundland and Labrador",Class 3
211,587,https://recalls-rappels.canada.ca/en/alert-recall/delta-foods-brand-spring-rolls-recalled-due-undeclared-milk,Delta Foods brand Spring Rolls recalled due to undeclared milk,"Delta Foods brand Spring Rolls recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 6, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2020-03-06,Allergen - Milk,"Hotel/Restaurant/Institutional, Retail",Delta Food Products Inc.,"Alberta, British Columbia, Northwest Territories, Saskatchewan, Yukon",Class 1
212,588,https://recalls-rappels.canada.ca/en/alert-recall/pc-organics-brand-milk-recalled-due-non-harmful-extraneous-material-metal-dust,PC Organics brand milk recalled due to non-harmful extraneous material (metal dust),"PC Organics brand milk recalled due to non-harmful extraneous material (metal dust)      
       
  
                        
             
Starting date:
March 6, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-03-06,Extraneous Material,Retail,Loblaw Companies Limited,"New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, Prince Edward Island, Quebec",Class 3
213,589,https://recalls-rappels.canada.ca/en/alert-recall/nouveau-taste-cuisine-inc-brand-vegetable-springroll-recalled-due-undeclared-milk,Nouveau Taste de Cuisine Inc. brand Vegetable Springroll recalled due to undeclared milk,"Nouveau Taste de Cuisine Inc. brand Vegetable Springroll recalled due to undeclared milk      
       
  
                        
             
Starting date:
March 6, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-03-06,Allergen - Milk,Hotel/Restaurant/Institutional,Nouveau Taste de Cuisine Inc.,Ontario,Class 2
214,590,https://recalls-rappels.canada.ca/en/alert-recall/goraesa-brand-fish-cakes-recalled-due-undeclared-egg-and-milk,Goraesa brand Fish Cakes recalled due to undeclared egg and milk,"Goraesa brand Fish Cakes recalled due to undeclared egg and milk      
       
  
                        
             
Starting date:
March 5, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (…",2020-03-05,"Allergen - Egg, Allergen - Milk",Retail,PK Trading Inc.,"Manitoba, Nova Scotia, Ontario, Quebec",Class 1
215,591,https://recalls-rappels.canada.ca/en/alert-recall/21-century-brand-red-snow-crab-sauce-recalled-due-undeclared-egg,21 Century brand Red Snow Crab Sauce recalled due to undeclared egg,"21 Century brand Red Snow Crab Sauce recalled due to undeclared egg      
       
  
                        
             
Starting date:
March 4, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2020-03-04,Allergen - Egg,Hotel/Restaurant/Institutional,21 Century Trading Inc.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 2
216,592,https://recalls-rappels.canada.ca/en/alert-recall/tamek-brand-sour-cherry-jam-pectin-recalled-due-presence-cherry-pits,Tamek brand Sour Cherry Jam with Pectin recalled due to presence of cherry pits,"Tamek brand Sour Cherry Jam with Pectin recalled due to presence of cherry pits      
       
  
                        
             
Starting date:
March 3, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-03-03,Extraneous Material,Retail,AGT Clic Foods Inc.,"British Columbia, Ontario, Quebec",Class 3
217,593,https://recalls-rappels.canada.ca/en/alert-recall/silani-brand-and-silani-fetalite-brand-feta-cheese-recalled-due-generic-e-coli,Silani brand and Silani Fetalite brand Feta Cheese recalled due to generic E. coli,"Silani brand and Silani Fetalite brand Feta Cheese recalled due to generic E. coli      
       
  
                        
             
Starting date:
March 3, 2020
Type of communication:
Recall
Alert sub-type:
Notification…",2020-03-03,Microbiological - Other,Retail,Silani Sweet Cheese Ltd.,National,Class 2
218,594,https://recalls-rappels.canada.ca/en/alert-recall/certain-huitres-cadoret-perle-noire-brand-4-oysters-recalled-due-norovirus,Certain Les Huîtres Cadoret – La Perle Noire brand #4 oysters recalled due to norovirus,"Certain Les Huîtres Cadoret – La Perle Noire brand #4 oysters recalled due to norovirus      
       
  
                        
             
Starting date:
March 1, 2020
Type of communication:
Recall
Alert sub-type:
Food Recall…",2020-03-01,Microbiological - Other,Retail,La Mer,Quebec,Class 2
219,595,https://recalls-rappels.canada.ca/en/alert-recall/various-tuna-products-recalled-due-histamine,Various tuna products recalled due to histamine,"Various tuna products recalled due to histamine      
       
  
                        
             
Starting date:
February 28, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning
Subcategory:…",2020-02-28,Chemical - Histamine,Consumer,"Choices Markets, IGA, Save-On-Foods Limited Partnership","Alberta, British Columbia, Manitoba, Saskatchewan, Yukon",Class 2
220,596,https://recalls-rappels.canada.ca/en/alert-recall/pusateri-s-fine-foods-brand-spring-rolls-recalled-due-undeclared-milk,Pusateri's Fine Foods brand Spring Rolls recalled due to undeclared milk,"Pusateri's Fine Foods brand Spring Rolls recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 28, 2020
Type of communication:
Recall
Alert sub-type:
Updated Food…",2020-02-28,Allergen - Milk,Consumer,Pusateri's Fine Foods,Ontario,Class 1
