,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
170,1443,https://recalls-rappels.canada.ca/en/alert-recall/whey-protein-products-recalled-sonoma-nutraceuticals-inc-due-undeclared-milk,Whey protein products recalled by Sonoma Nutraceuticals Inc. due to undeclared milk,"Whey protein products recalled by Sonoma Nutraceuticals Inc. due to undeclared milk      
       
  
                        
             
Starting date:
July 27, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-07-27,Allergen - Milk,"Hotel/Restaurant/Institutional, Retail",Sonoma Nutraceuticals Inc.,National,Class 2
171,1444,https://recalls-rappels.canada.ca/en/alert-recall/stouffer-s-saute-sensation-brand-shrimp-alfredo-recalled-due-presence-nitrofurans,Stouffer's Sauté Sensation brand Shrimp Alfredo recalled due to presence of nitrofurans,"Stouffer's Sauté Sensation brand Shrimp Alfredo recalled due to presence of nitrofurans      
       
  
                        
             
Starting date:
July 26, 2017
Type of communication:
Recall
Alert sub-type:…",2017-07-26,Chemical,"Retail, Hotel/Restaurant/Institutional",Nestle Canada Inc.,National,Class 3
172,1445,https://recalls-rappels.canada.ca/en/alert-recall/ziggy-s-brand-red-skin-potato-salad-recalled-due-pieces-rubber,Ziggy's brand Red Skin Potato Salad recalled due to pieces of rubber,"Ziggy's brand Red Skin Potato Salad recalled due to pieces of rubber      
       
  
                        
             
Starting date:
July 25, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-07-25,Extraneous Material,Retail,Loblaw Companies Limited,National,Class 3
173,1446,https://recalls-rappels.canada.ca/en/alert-recall/henry-gourmet-brand-tempeh-products-recalled-due-spoilage,Henry Gourmet brand tempeh products recalled due to spoilage,"Henry Gourmet brand tempeh products recalled due to spoilage      
       
  
                        
             
Starting date:
July 24, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-07-24,Microbiological - Non harmful (Quality/Spoilage),11539,"Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec",Retail,Class 3
174,1447,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-butter-recalled-due-listeria-monocytogenes-0,Various brands of butter recalled due to Listeria monocytogenes,"Various brands of butter recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
July 22, 2017
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2017-07-22,Microbiological - Listeria,"Consumer, Hotel/Restaurant/Institutional","Fromagerie Albert Perron Inc., Maurice St-Laurent Limitée, Nutrinor Coopérative",Quebec,Class 1
178,1448,https://recalls-rappels.canada.ca/en/alert-recall/rocky-mountain-pies-brand-sea-salt-caramel-chocolate-creme-pie-recalled-due-undeclared,Rocky Mountain Pies brand Sea Salt Caramel Chocolate Crème Pie recalled due to undeclared egg,"Rocky Mountain Pies brand Sea Salt Caramel Chocolate Crème Pie recalled due to undeclared egg      
       
  
                        
             
Starting date:
July 21, 2017
Type of communication:
Recall
Alert sub-type:
Food…",2017-07-21,Allergen - Egg,Retail,Loblaw Companies Limited,National,Class 2
179,1449,https://recalls-rappels.canada.ca/en/alert-recall/yoplait-minigo-brand-and-liberte-brand-yogurt-pouches-recalled-due-potential-presence,Yoplait Minigo brand and Liberté brand yogurt pouches recalled due to the potential presence of pieces of plastic,"Yoplait Minigo brand and Liberté brand yogurt pouches recalled due to the potential presence of pieces of plastic      
       
  
                        
             
Starting date:
July 19, 2017
Type of communication:
Recall…",2017-07-19,Extraneous Material,Retail,General Mills Canada Corporation,National,Class 3
180,1450,https://recalls-rappels.canada.ca/en/alert-recall/below-zero-brand-iqf-whole-raspberries-recalled-due-norovirus-0,Below Zero brand IQF Whole Raspberries recalled due to Norovirus,"Below Zero brand IQF Whole Raspberries recalled due to Norovirus      
       
  
                        
             
Starting date:
July 19, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-07-19,Microbiological - Other,Hotel/Restaurant/Institutional,Mantab Groupe Alimentaire,Quebec,Class 3
184,1451,https://recalls-rappels.canada.ca/en/alert-recall/high-liner-signature-brand-multigrain-breaded-fillets-tilapia-recalled-due-undeclared,High Liner Signature brand Multigrain Breaded Fillets Tilapia recalled due to undeclared milk,"High Liner Signature brand Multigrain Breaded Fillets Tilapia recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 18, 2017
Type of communication:
Recall
Alert sub-type:
Food…",2017-07-18,Allergen - Milk,Retail,High Liner Foods Inc.,National,Class 2
185,1452,https://recalls-rappels.canada.ca/en/alert-recall/maple-leaf-natural-selections-brand-original-wieners-recalled-due-spoilage,Maple Leaf Natural Selections brand Original Wieners recalled due to spoilage,"Maple Leaf Natural Selections brand Original Wieners recalled due to spoilage      
       
  
                        
             
Starting date:
July 17, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-07-17,Microbiological - Non harmful (Quality/Spoilage),Retail,Maple Leaf Foods Inc.,National,Class 3
186,1453,https://recalls-rappels.canada.ca/en/alert-recall/yoplait-minigo-brand-and-liberte-brand-yogurt-recalled-due-potential-presence-pieces,Yoplait Minigo brand and Liberté brand yogurt recalled due to the potential presence of pieces of plastic,"Yoplait Minigo brand and Liberté brand yogurt recalled due to the potential presence of pieces of plastic      
       
  
                        
             
Starting date:
July 16, 2017
Type of communication:
Recall
Alert sub-…",2017-07-16,Extraneous Material,Retail,General Mills Canada Corporation,National,Class 3
187,1454,https://recalls-rappels.canada.ca/en/alert-recall/montour-brand-products-recalled-due-undeclared-milk,Montour brand products recalled due to undeclared milk,"Montour brand products recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 14, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:…",2017-07-14,Allergen - Milk,Hotel/Restaurant/Institutional,Montour Ltd.,"New Brunswick, Nova Scotia, Ontario, Quebec",Class 2
188,1455,https://recalls-rappels.canada.ca/en/alert-recall/pacific-oysters-recalled-due-vibrio-parahaemolyticus,Pacific Oysters recalled due to Vibrio parahaemolyticus,"Pacific Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
July 14, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2017-07-14,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Evening Cove Oysters Processing Ltd.,"Alberta, British Columbia",Class 3
189,1456,https://recalls-rappels.canada.ca/en/alert-recall/lucky-brand-black-pepper-powder-recalled-due-undeclared-gluten,Lucky brand Black Pepper Powder recalled due to undeclared gluten,"Lucky brand Black Pepper Powder recalled due to undeclared gluten      
       
  
                        
             
Starting date:
July 13, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-07-13,Allergen - Gluten,Retail,J. L. Trading Co. Ltd.,Ontario,Class 3
190,1457,https://recalls-rappels.canada.ca/en/alert-recall/president-s-choice-brand-pub-recipe-chicken-nuggets-recalled-due-salmonella,President's Choice brand Pub Recipe Chicken Nuggets recalled due to Salmonella,"President's Choice brand Pub Recipe Chicken Nuggets recalled due to Salmonella      
       
  
                        
             
Starting date:
July 12, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-07-12,Microbiological - Salmonella,Retail,Loblaw Companies Limited,National,Class 1
191,1458,https://recalls-rappels.canada.ca/en/alert-recall/malabar-brand-products-recalled-due-undeclared-milk,Malabar brand products recalled due to undeclared milk,"Malabar brand products recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 12, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:…",2017-07-12,Allergen - Milk,Hotel/Restaurant/Institutional,Malabar Super Spice Co. Ltd.,National,Class 3
192,1459,https://recalls-rappels.canada.ca/en/alert-recall/union-bay-seafood-ltd-brand-oysters-recalled-due-vibrio-parahaemolyticus,Union Bay Seafood Ltd. brand of Oysters recalled due to Vibrio parahaemolyticus,"Union Bay Seafood Ltd. brand of Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
July 12, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-07-12,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Union Bay Seafood Ltd.,British Columbia,Class 2
193,1460,https://recalls-rappels.canada.ca/en/alert-recall/tavora-brand-patties-and-cakes-recalled-due-undeclared-allergens,Tàvora brand patties and cakes recalled due to undeclared allergens,"Tàvora brand patties and cakes recalled due to undeclared allergens      
       
  
                        
             
Starting date:
July 12, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-07-12,"Allergen - Crustacean/Shellfish, Allergen - Egg, Allergen - Fish, Allergen - Gluten, Allergen - Milk, Allergen - Sulphites, Allergen - Wheat",Retail,Valenca Importers & Exporters,Ontario,Class 3
194,1461,https://recalls-rappels.canada.ca/en/alert-recall/country-ribbon-brand-and-pinehill-brand-chicken-strips-recalled-due-undeclared-milk,Country Ribbon brand and Pinehill brand Chicken Strips recalled due to undeclared milk,"Country Ribbon brand and Pinehill brand Chicken Strips recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 12, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-07-12,Allergen - Milk,Retail,Country Ribbon Inc.,Newfoundland and Labrador,Class 2
195,1463,https://recalls-rappels.canada.ca/en/alert-recall/bluewater-creamery-brand-vegan-ice-cream-recalled-due-undeclared-wheat,Bluewater Creamery brand Vegan Ice Cream recalled due to undeclared wheat,"Bluewater Creamery brand Vegan Ice Cream recalled due to undeclared wheat      
       
  
                        
             
Starting date:
July 11, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2017-07-11,Allergen - Wheat,Retail,Bluewater Creamery,Ontario,Class 3
196,1464,https://recalls-rappels.canada.ca/en/alert-recall/perron-brand-and-beurre-du-lac-brand-butter-recalled-due-listeria-monocytogenes,Perron brand and Beurre du Lac brand Butter recalled due to Listeria monocytogenes,"Perron brand and Beurre du Lac brand Butter recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
July 8, 2017
Type of communication:
Recall
Alert sub-type:
Updated Food…",2017-07-08,Microbiological - Listeria,Retail,"Fromagerie Albert Perron Inc., Maurice St-Laurent Limitée",Quebec,Class 1
197,1465,https://recalls-rappels.canada.ca/en/alert-recall/sea-world-fisheries-ltd-brand-live-shell-oysters-recalled-due-vibrio-parahaemolyticus,Sea World Fisheries Ltd. brand of Live Shell Oysters recalled due to Vibrio parahaemolyticus,"Sea World Fisheries Ltd. brand of Live Shell Oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
July 7, 2017
Type of communication:
Recall
Alert sub-type:…",2017-07-07,Microbiological - Other,"Hotel/Restaurant/Institutional, Retail",Sea World Fisheries Ltd.,"British Columbia, Ontario, Quebec",Class 2
198,1466,https://recalls-rappels.canada.ca/en/alert-recall/clif-builder-s-brand-mint-chocolate-protein-bars-recalled-due-undeclared-peanuts-tree,"CLIF BUILDER'S brand Mint Chocolate Protein Bars recalled due to undeclared peanuts, tree nuts and coconut","CLIF BUILDER'S brand Mint Chocolate Protein Bars recalled due to undeclared peanuts, tree nuts and coconut      
       
  
                        
             
Starting date:
July 5, 2017
Type of communication:
Recall
Alert…",2017-07-05,"Allergen - Other, Allergen - Peanut, Allergen - Tree Nut",Retail,CLIF® Bar & Company,National,Class 1
199,1467,https://recalls-rappels.canada.ca/en/alert-recall/st-laurent-brand-butter-recalled-due-listeria-monocytogenes,St Laurent brand Butter recalled due to Listeria monocytogenes,"St Laurent brand Butter recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
July 5, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2017-07-05,Microbiological - Listeria,Retail,Maurice St-Laurent Limitée,Quebec,Class 1
200,1468,https://recalls-rappels.canada.ca/en/alert-recall/zinda-brand-tomato-and-herb-couscous-recalled-due-presence-insects-0,Zinda brand Tomato and Herb Couscous recalled due to presence of insects,"Zinda brand Tomato and Herb Couscous recalled due to presence of insects      
       
  
                        
             
Starting date:
July 4, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-07-04,Extraneous Material,Retail,Produits Zinda Canada Inc.,Quebec,Class 3
204,1469,https://recalls-rappels.canada.ca/en/alert-recall/newlyweds-foods-co-brand-breader-recalled-due-undeclared-milk,Newlyweds Foods Co. brand Breader recalled due undeclared milk,"Newlyweds Foods Co. brand Breader recalled due undeclared milk      
       
  
                        
             
Starting date:
July 4, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-07-04,Allergen - Milk,"Retail, Hotel/Restaurant/Institutional",Newlyweds Foods Co.,"Alberta, British Columbia, New Brunswick, Nova Scotia, Ontario, Quebec, Newfoundland and Labrador",Class 2
205,1471,https://recalls-rappels.canada.ca/en/alert-recall/casbah-brand-couscous-wild-forest-mushroom-recalled-due-presence-insects,Casbah brand Couscous - Wild Forest Mushroom recalled due to presence of insects,"Casbah brand Couscous - Wild Forest Mushroom recalled due to presence of insects      
       
  
                        
             
Starting date:
June 29, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-06-29,Extraneous Material,Retail,Hain Celestial Canada,National,Class 3
206,1472,https://recalls-rappels.canada.ca/en/alert-recall/country-acres-brand-products-recalled-due-undeclared-milk,Country Acres brand products recalled due to undeclared milk,"Country Acres brand products recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 29, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-06-29,Allergen - Milk,Hotel/Restaurant/Institutional,Oxford Frozen Foods Limited,"New Brunswick, Nova Scotia",Class 2
207,1473,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-onion-rings-and-battered-mushrooms-recalled-due-undeclared-milk,Various brands of Onion Rings and Battered Mushrooms recalled due to undeclared milk,"Various brands of Onion Rings and Battered Mushrooms recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 29, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-06-29,Allergen - Milk,"Hotel/Restaurant/Institutional, Retail",McCain Foods (Canada),National,Class 2
208,1474,https://recalls-rappels.canada.ca/en/alert-recall/certain-pie-shells-and-tart-shells-recalled-due-e-coli-o121-0,Certain Pie Shells and Tart Shells recalled due to E. coli O121,"Certain Pie Shells and Tart Shells recalled due to E. coli O121      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			June 29, 2017				
		 
			Type of…",2017-06-29,Class 2,,Retail,81723,Canadian Food Inspection Agency
217,1478,https://recalls-rappels.canada.ca/en/alert-recall/naturiste-brand-clean-protein-complete-meal-replacements-recalled-due-undeclared-milk,Naturiste brand Clean Protein Complete Meal Replacements recalled due to undeclared milk,"Naturiste brand Clean Protein Complete Meal Replacements recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 26, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-06-26,Allergen - Milk,Retail,Naturiste Inc.,"New Brunswick, Quebec",Class 1
218,1479,https://recalls-rappels.canada.ca/en/alert-recall/maple-leaf-brand-chicken-breast-nuggets-recalled-due-potential-presence-pieces-pen,Maple Leaf brand Chicken Breast Nuggets recalled due to the potential presence of pieces of pen,"Maple Leaf brand Chicken Breast Nuggets recalled due to the potential presence of pieces of pen      
       
  
                        
             
Starting date:
June 26, 2017
Type of communication:
Recall
Alert sub-type:…",2017-06-26,Extraneous Material,Retail,Maple Leaf Foods Inc.,National,Class 3
219,1480,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-romaine-chopped-and-garden-salad-recalled-due-extraneous-material,Various brands of Romaine Chopped and Garden Salad recalled due to extraneous material,"Various brands of Romaine Chopped and Garden Salad recalled due to extraneous material      
       
  
                        
             
Starting date:
June 23, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-06-23,Extraneous Material,Hotel/Restaurant/Institutional,Fresh Start Foods,"Alberta, British Columbia",Class 3
220,1481,https://recalls-rappels.canada.ca/en/alert-recall/gelsius-brand-iqf-whole-raspberries-recalled-due-norovirus-0,Gelsius brand IQF Whole Raspberries recalled due to Norovirus,"Gelsius brand IQF Whole Raspberries recalled due to Norovirus      
       
  
                        
             
Starting date:
June 23, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-06-23,Microbiological - Other,Hotel/Restaurant/Institutional,Distribution Farinex (113712 Canada Inc.),"Ontario, Quebec",Class 1
224,1482,https://recalls-rappels.canada.ca/en/alert-recall/thrifty-kitchens-brand-products-recalled-due-potential-presence-harmful-extraneous,Thrifty Kitchens brand products recalled due to the potential presence of harmful extraneous material,"Thrifty Kitchens brand products recalled due to the potential presence of harmful extraneous material      
       
  
                        
             
Starting date:
June 23, 2017
Type of communication:
Recall
Alert sub-type…",2017-06-23,Extraneous Material,Retail,Thrifty Kitchens,British Columbia,Class 2
225,1483,https://recalls-rappels.canada.ca/en/alert-recall/lost-acre-variety-brand-all-purpose-flour-recalled-due-e-coli-o121,Lost Acre Variety brand of All Purpose Flour recalled due to E. coli O121,"Lost Acre Variety brand of All Purpose Flour recalled due to E. coli O121      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			June 23, 2017				
		 
			Type…",2017-06-23,Class 2,11531,Ontario,Retail,Canadian Food Inspection Agency
226,1484,https://recalls-rappels.canada.ca/en/alert-recall/various-german-bakery-brand-bread-products-recalled-due-undeclared-gluten-and-soy,Various German Bakery brand bread products recalled due to undeclared gluten and soy,"Various German Bakery brand bread products recalled due to undeclared gluten and soy      
       
  
                        
             
Starting date:
June 23, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-06-23,"Allergen - Gluten, Allergen - Soy",Retail,Dieter's German Baked Goods & Cafe,Nova Scotia,Class 3
227,1485,https://recalls-rappels.canada.ca/en/alert-recall/tart-shells-recalled-dresden-meat-packers-due-e-coli-o121,Tart Shells recalled by Dresden Meat Packers due to E. coli O121,"Tart Shells recalled by Dresden Meat Packers due to E. coli O121      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			June 22, 2017				
		 
			Type of…",2017-06-22,Class 2,11527,Ontario,Retail,Canadian Food Inspection Agency
228,1487,https://recalls-rappels.canada.ca/en/alert-recall/jack-n-jill-brand-chippy-barbecue-flavored-corn-chips-recalled-due-undeclared-mustard,Jack 'n Jill brand Chippy Barbecue Flavored Corn Chips recalled due to undeclared mustard,"Jack 'n Jill brand Chippy Barbecue Flavored Corn Chips recalled due to undeclared mustard      
       
  
                        
             
Starting date:
June 21, 2017
Type of communication:
Recall
Alert sub-type:
Food…",2017-06-21,Allergen - Mustard,Retail,"APO Products Ltd., Corinthian Distributors Ltd., UNO Foods Ltd., Wilby Commercial Limited","Alberta, British Columbia, Manitoba, Ontario, Possibly National, Quebec, Saskatchewan, Yukon",Class 1
229,1489,https://recalls-rappels.canada.ca/en/alert-recall/robin-hood-brand-super-keynote-strong-bakers-flour-and-italian-style-flour-recalled,Robin Hood brand Super Keynote Strong Bakers Flour and Italian Style Flour recalled due to E. coli O121,"Robin Hood brand Super Keynote Strong Bakers Flour and Italian Style Flour recalled due to E. coli O121      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:…",2017-06-19,Class 2,11499,"Ontario, Possibly National",Retail,Canadian Food Inspection Agency
230,1490,https://recalls-rappels.canada.ca/en/alert-recall/hung-wang-brand-japanese-udon-noodles-recalled-due-undeclared-egg,Hung Wang brand Japanese Udon Noodles recalled due to undeclared egg,"Hung Wang brand Japanese Udon Noodles recalled due to undeclared egg      
       
  
                        
             
Starting date:
June 16, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-06-16,Allergen - Egg,Retail,Hung Wang Food Inc.,"Ontario, Quebec",Class 3
231,1491,https://recalls-rappels.canada.ca/en/alert-recall/certain-cookie-dough-pie-shells-and-tart-shells-recalled-due-e-coli-o121,"Certain Cookie Dough, Pie Shells and Tart Shells recalled due to E. coli O121","Certain Cookie Dough, Pie Shells and Tart Shells recalled due to E. coli O121      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			June 16, 2017…",2017-06-16,Class 2,11492,National,Consumer,Canadian Food Inspection Agency
232,1492,https://recalls-rappels.canada.ca/en/alert-recall/blue-harbour-brand-fish-products-recalled-due-undeclared-milk,Blue Harbour brand fish products recalled due to undeclared milk,"Blue Harbour brand fish products recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 16, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-06-16,Allergen - Milk,Retail,Seacore Seafood Inc.,Ontario,Class 2
233,1493,https://recalls-rappels.canada.ca/en/alert-recall/bakemark-brand-white-cross-topping-mix-recalled-due-e-coli-o121,Bakemark brand White Cross Topping Mix recalled due to E. coli O121,"Bakemark brand White Cross Topping Mix recalled due to E. coli O121      
       
  
                        
             
Starting date:
June 16, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Hazard…",2017-06-16,Class 2,11490,"Alberta, British Columbia, Ontario",Hotel/Restaurant/Institutional,Canadian Food Inspection Agency
234,1494,https://recalls-rappels.canada.ca/en/alert-recall/gomacro-brand-everlasting-joy-coconut-almond-butter-chocolate-chips-macrobar-recalled,GoMacro brand Everlasting Joy Coconut + Almond Butter + Chocolate Chips Macrobar recalled due to Listeria monocytogenes,"GoMacro brand Everlasting Joy Coconut + Almond Butter + Chocolate Chips Macrobar recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
June 15, 2017
Type of communication:…",2017-06-15,Microbiological - Listeria,Consumer,Industry,"Alberta, Possibly National",Class 1
235,1495,https://recalls-rappels.canada.ca/en/alert-recall/robin-hood-brand-baker-s-hood-all-purpose-flour-recalled-due-e-coli-o121,Robin Hood brand Baker's Hood All Purpose Flour recalled due to E. coli O121,"Robin Hood brand Baker's Hood All Purpose Flour recalled due to E. coli O121      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			June 15, 2017…",2017-06-15,Class 2,11510,"Ontario, Possibly National",Consumer,Canadian Food Inspection Agency
236,1496,https://recalls-rappels.canada.ca/en/alert-recall/christie-brand-barnum-s-animal-crackers-recalled-due-rancidity,Christie brand Barnum's Animal Crackers recalled due to rancidity,"Christie brand Barnum's Animal Crackers recalled due to rancidity      
       
  
                        
             
Starting date:
June 15, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-06-15,Chemical,Retail,Mondelez Canada Inc.,National,Class 3
237,1497,https://recalls-rappels.canada.ca/en/alert-recall/no-brand-name-red-thai-chili-pepper-recalled-due-e-coli,No brand name Red Thai Chili Pepper recalled due to E. coli,"No brand name Red Thai Chili Pepper recalled due to E. coli      
       
  
                        
             
Starting date:
June 15, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-06-15,Microbiological - Other,Retail,Canada Herb,Ontario,Class 3
238,1498,https://recalls-rappels.canada.ca/en/alert-recall/various-agropur-cooperative-milk-products-may-be-unsafe-due-potential-presence-harmful,Various Agropur Cooperative milk products may be unsafe due to the potential presence of harmful extraneous material,"Various Agropur Cooperative milk products may be unsafe due to the potential presence of harmful extraneous material      
       
  
                        
             
Starting date:
June 15, 2017
Type of communication:
Recall…",2017-06-15,Extraneous Material,Consumer,Agropur Cooperative,British Columbia,Class 1
239,1499,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-all-purpose-flour-recalled-due-e-coli-o121,Various brands of all-purpose flour recalled due to E. coli O121,"Various brands of all-purpose flour recalled due to E. coli O121      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			June 15, 2017				
		 
			Type of…",2017-06-15,Class 2,11488,Ontario,Consumer,Canadian Food Inspection Agency
240,1500,https://recalls-rappels.canada.ca/en/alert-recall/ilios-brand-deglet-noor-dates-recalled-due-presence-insects-0,Ilios brand Deglet Noor Dates recalled due to presence of insects,"Ilios brand Deglet Noor Dates recalled due to presence of insects      
       
  
                        
             
Starting date:
June 15, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2017-06-15,Extraneous Material,Retail,Distribution Épicerie C.T.S. Inc.,"Ontario, Quebec",Class 3
244,1501,https://recalls-rappels.canada.ca/en/alert-recall/nature-s-path-brand-coconut-cashew-butter-crunchy-granola-recalled-due-listeria,Nature's Path brand Coconut & Cashew Butter Crunchy Granola recalled due to Listeria monocytogenes,"Nature's Path brand Coconut & Cashew Butter Crunchy Granola recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
June 14, 2017
Type of communication:
Recall
Alert…",2017-06-14,Microbiological - Listeria,Retail,Nature's Path Foods Inc.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
245,1502,https://recalls-rappels.canada.ca/en/alert-recall/vantage-foods-brand-tenderized-round-ff-minute-steak-recalled-due-e-coli-o157h7,Vantage Foods brand Tenderized Round F/F Minute Steak recalled due to E. coli O157:H7,"Vantage Foods brand Tenderized Round F/F Minute Steak recalled due to E. coli O157:H7      
       
  
                        
             
Starting date:
June 14, 2017
Type of communication:
Recall
Alert sub-type:
Notification…",2017-06-14,Class 1,11470,"Alberta, British Columbia",Retail,Canadian Food Inspection Agency
246,1503,https://recalls-rappels.canada.ca/en/alert-recall/cage-brand-chicken-bites-recalled-due-undeclared-milk,La Cage brand Chicken Bites recalled due to undeclared milk,"La Cage brand Chicken Bites recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 13, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2017-06-13,Allergen - Milk,Consumer,Les Aliments Excel S.E.C.,Quebec,Class 3
247,1504,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-coating-mixes-recalled-due-e-coli-o121,Various brands of Coating Mixes recalled due to E. coli O121,"Various brands of Coating Mixes recalled due to E. coli O121      
       
  
                        
             
Starting date:
June 13, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Hazard classification:…",2017-06-13,Class 2,11485,"British Columbia, Manitoba",Hotel/Restaurant/Institutional,Canadian Food Inspection Agency
248,1505,https://recalls-rappels.canada.ca/en/alert-recall/snow-cap-brand-baking-mixes-recalled-due-e-coli-o121,Snow Cap brand Baking Mixes recalled due to E. coli O121,"Snow Cap brand Baking Mixes recalled due to E. coli O121      
       
  
                        
             
Starting date:
June 13, 2017
Type of communication:
Recall
Alert sub-type:
Notification
Hazard classification:
Class 2…",2017-06-13,Class 2,11487,"British Columbia, Ontario",Hotel/Restaurant/Institutional,Canadian Food Inspection Agency
249,1506,https://recalls-rappels.canada.ca/en/alert-recall/foremost-brand-milk-products-recalled-due-possible-presence-sharp-metal-objects,Foremost brand milk products recalled due to possible presence of sharp metal objects,"Foremost brand milk products recalled due to possible presence of sharp metal objects      
       
  
                        
             
Starting date:
June 12, 2017
Type of communication:
Recall
Alert sub-type:
Food Recall…",2017-06-12,Extraneous Material,Retail,Loblaw Companies Limited,British Columbia,Class 1
250,1508,https://recalls-rappels.canada.ca/en/alert-recall/iogo-nano-strawberry-drinkable-yogurt-recalled-due-potential-presence-pieces-plastic,iögo nanö Strawberry Drinkable Yogurt recalled due to the potential presence of pieces of plastic,"iögo nanö Strawberry Drinkable Yogurt recalled due to the potential presence of pieces of plastic      
       
  
                        
             
Starting date:
June 9, 2017
Type of communication:
Recall
Alert sub-type:…",2017-06-09,Extraneous Material,Retail,Ultima Foods,National,Class 2
251,1509,https://recalls-rappels.canada.ca/en/alert-recall/iogo-yogurt-products-recalled-due-potential-presence-pieces-plastic-0,iögo yogurt products recalled due to the potential presence of pieces of plastic,"iögo yogurt products recalled due to the potential presence of pieces of plastic      
       
  
                        
             
Starting date:
June 9, 2017
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2017-06-09,Extraneous Material,Consumer,Ultima Foods,National,Class 2
