,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
211,2269,https://recalls-rappels.canada.ca/en/alert-recall/barber-foods-brand-uncooked-stuffed-chicken-products-recalled-due-salmonella,Barber Foods brand uncooked stuffed chicken products recalled due to Salmonella,"Barber Foods brand uncooked stuffed chicken products recalled due to Salmonella      
       
  
                        
             
Starting date:
July 14, 2015
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2015-07-14,Microbiological - Salmonella,Retail,"Costco Wholesale Canada Inc., Northbud Distributors Ltd.",National,Class 1
212,2271,https://recalls-rappels.canada.ca/en/alert-recall/nutri-qual-brand-bbq-meats-party-combo-pack-probiotic-recalled-due-undeclared-wheat,Nutri-Qual brand BBQ Meats Party (Combo) Pack with Probiotic recalled due to undeclared wheat,"Nutri-Qual brand BBQ Meats Party (Combo) Pack with Probiotic recalled due to undeclared wheat      
       
  
                        
             
Starting date:
July 13, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-07-13,"Allergen - Gluten, Allergen - Wheat",Retail,Giant Tiger Wholesale Ltd.,"Prince Edward Island, Nova Scotia, Ontario, Quebec",Class 3
213,2272,https://recalls-rappels.canada.ca/en/alert-recall/no-name-and-barber-foods-brands-uncooked-stuffed-chicken-products-recalled-due,No Name and Barber Foods brands uncooked stuffed chicken products recalled due to Salmonella,"No Name and Barber Foods brands uncooked stuffed chicken products recalled due to Salmonella      
       
  
                        
             
Starting date:
July 13, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-07-13,Microbiological - Salmonella,Retail,"Costco Wholesale Canada Inc., Northbud Distributors Ltd.",National,Class 1
214,2274,https://recalls-rappels.canada.ca/en/alert-recall/h-and-brand-natural-bar-almond-bar-recalled-due-undeclared-sesame-seeds,H and A brand Natural Bar - Almond Bar recalled due to undeclared sesame seeds,"H and A brand Natural Bar - Almond Bar recalled due to undeclared sesame seeds      
       
  
                        
             
Starting date:
July 7, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-07-07,Allergen - Sesame Seeds,Retail,H&A Natural Bar Inc.,Ontario,Class 3
215,2275,https://recalls-rappels.canada.ca/en/alert-recall/lollipop-candy-recalled-due-undeclared-milk-0,Lollipop Candy recalled due to undeclared milk,"Lollipop Candy recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 6, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:
Allergen…",2015-07-06,Allergen - Milk,Retail,AJ International Trading (2372761 Ontario Inc.),Ontario,Class 3
219,2276,https://recalls-rappels.canada.ca/en/alert-recall/gloria-s-brand-and-lunch-box-roast-beef-sandwich-products-recalled-due-listeria,Gloria's brand and Lunch Box Roast beef sandwich products recalled due to Listeria monocytogenes,"Gloria's brand and Lunch Box Roast beef sandwich products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
July 4, 2015
Type of communication:
Recall
Alert sub-type…",2015-07-04,Microbiological - Listeria,"Retail, Warehouse",HQ Fine Foods,"Alberta, British Columbia, Ontario, Saskatchewan",Class 1
220,2277,https://recalls-rappels.canada.ca/en/alert-recall/circle-k-brand-products-recalled-due-undeclared-milk-mustard-soy-and-wheat,"Circle K brand products recalled due to undeclared milk, mustard, soy and wheat","Circle K brand products recalled due to undeclared milk, mustard, soy and wheat      
       
  
                        
             
Starting date:
July 4, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-07-04,"Allergen - Milk, Allergen - Mustard, Allergen - Soy, Allergen - Wheat",Retail,Couche-Tard Inc.,"New Brunswick, Nova Scotia, Newfoundland and Labrador",Class 2
221,2278,https://recalls-rappels.canada.ca/en/alert-recall/fanny-bay-oysters-brand-oysters-recalled-due-vibrio-parahaemolyticus,Fanny Bay Oysters brand oysters recalled due to Vibrio parahaemolyticus,"Fanny Bay Oysters brand oysters recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
July 3, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-07-03,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Taylor Shellfish Canada ULC dba Fanny Bay Oysters Ltd.,"British Columbia, Ontario",Class 2
222,2279,https://recalls-rappels.canada.ca/en/alert-recall/grimm-s-fine-foods-brand-home-style-roast-beef-recalled-due-listeria-monocytogenes,Grimm's Fine Foods brand Home Style Roast Beef recalled due to Listeria monocytogenes,"Grimm's Fine Foods brand Home Style Roast Beef recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
July 3, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-07-03,Microbiological - Listeria,Retail,FG Deli Group Ltd.,"Alberta, British Columbia, Manitoba, Ontario, Possibly National, Saskatchewan, Yukon",Class 1
223,2280,https://recalls-rappels.canada.ca/en/alert-recall/boulangerie-boutin-brand-surprise-cookies-recalled-due-undeclared-milk,Boulangerie Boutin brand surprise cookies recalled due to undeclared milk,"Boulangerie Boutin brand surprise cookies recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 3, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-07-03,Allergen - Milk,Retail,Boulangerie Boutin - Coopérative de travailleurs,Quebec,Class 3
224,2281,https://recalls-rappels.canada.ca/en/alert-recall/hempola-brand-hemp-powder-recalled-due-undeclared-gluten,Hempola brand hemp powder recalled due to undeclared gluten,"Hempola brand hemp powder recalled due to undeclared gluten      
       
  
                        
             
Starting date:
July 3, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2015-07-03,Allergen - Gluten,Retail,Hempola Valley Farms,"Alberta, Prince Edward Island, Manitoba, New Brunswick, Ontario, Quebec, Newfoundland and Labrador",Class 2
225,2282,https://recalls-rappels.canada.ca/en/alert-recall/no-name-and-compliments-brands-frozen-uncooked-breaded-chicken-products-recalled-due,no name and Compliments brands frozen uncooked breaded chicken products recalled due to Salmonella,"no name and Compliments brands frozen uncooked breaded chicken products recalled due to Salmonella      
       
  
                        
             
Starting date:
July 1, 2015
Type of communication:
Recall
Alert sub-type:…",2015-07-01,Microbiological - Salmonella,Retail,Sofina Foods Inc.,Possibly National,Class 1
226,2283,https://recalls-rappels.canada.ca/en/alert-recall/delmare-quality-foods-inc-brand-products-recalled-due-undeclared-mustard,Delmare Quality Foods Inc. brand products recalled due to undeclared mustard,"Delmare Quality Foods Inc. brand products recalled due to undeclared mustard      
       
  
                        
             
Starting date:
June 30, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-06-30,Allergen - Mustard,Hotel/Restaurant/Institutional,Delmare Quality Foods Inc.,Ontario,Class 2
227,2284,https://recalls-rappels.canada.ca/en/alert-recall/tastee-choice-brand-shrimp-sorrentino-and-shrimp-fried-rice-recalled-due-undeclared,Tastee Choice brand Shrimp Sorrentino and Shrimp Fried Rice recalled due to undeclared milk and gluten,"Tastee Choice brand Shrimp Sorrentino and Shrimp Fried Rice recalled due to undeclared milk and gluten      
       
  
                        
             
Starting date:
June 30, 2015
Type of communication:
Recall
Alert sub-…",2015-06-30,"Allergen - Gluten, Allergen - Milk",Retail,Choice Canning Company Inc.,"Alberta, British Columbia, Manitoba, Ontario, Possibly National, Quebec, Saskatchewan",Class 1
228,2285,https://recalls-rappels.canada.ca/en/alert-recall/going-nuts-brand-products-recalled-due-undeclared-sulphites,Going Nuts brand products recalled due to undeclared sulphites,"Going Nuts brand products recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
June 30, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2015-06-30,Allergen - Sulphites,Retail,Going Nuts Inc.,Alberta,Class 3
229,2286,https://recalls-rappels.canada.ca/en/alert-recall/polish-dried-sausage-sold-old-fashioned-meat-deli-ltd-recalled-due-listeria,Polish dried sausage sold at Old Fashioned Meat & Deli Ltd. recalled due to Listeria monocytogenes,"Polish dried sausage sold at Old Fashioned Meat & Deli Ltd. recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
June 29, 2015
Type of communication:
Recall
Alert sub-…",2015-06-29,Microbiological - Listeria,Retail,Old Fashioned Meat & Deli Ltd.,Alberta,Class 1
230,2288,https://recalls-rappels.canada.ca/en/alert-recall/loblaws-store-made-brand-spaghetti-sauce-recalled-due-pieces-glass,Loblaws (store-made) brand Spaghetti Sauce recalled due to pieces of glass,"Loblaws (store-made) brand Spaghetti Sauce recalled due to pieces of glass      
       
  
                        
             
Starting date:
June 26, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2015-06-26,Extraneous Material,Retail,Loblaw Companies Limited,Quebec,Class 2
231,2289,https://recalls-rappels.canada.ca/en/alert-recall/sunripe-brand-caesar-dressing-products-recalled-due-undeclared-mustard,Sunripe brand Caesar dressing products recalled due to undeclared mustard,"Sunripe brand Caesar dressing products recalled due to undeclared mustard      
       
  
                        
             
Starting date:
June 26, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-06-26,Allergen - Mustard,Retail,Sunripe Farms Produce (509334 Ontario Inc.),Ontario,Class 2
232,2290,https://recalls-rappels.canada.ca/en/alert-recall/girard-s-brand-classic-chunky-bleu-cheese-dressing-recalled-due-undeclared-mustard,Girard's brand Classic Chunky Bleu Cheese Dressing recalled due to undeclared mustard,"Girard's brand Classic Chunky Bleu Cheese Dressing recalled due to undeclared mustard      
       
  
                        
             
Starting date:
June 26, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-06-26,Allergen - Mustard,Hotel/Restaurant/Institutional,GFS - Montreal,Quebec,Class 1
233,2291,https://recalls-rappels.canada.ca/en/alert-recall/winkler-s-farmer-sausage-crumble-naturally-smoked-recalled-due-listeria-monocytogenes,Winkler's Farmer Sausage Crumble - Naturally Smoked recalled due to Listeria monocytogenes,"Winkler's Farmer Sausage Crumble - Naturally Smoked recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
June 24, 2015
Type of communication:
Recall
Alert sub-type:…",2015-06-24,Microbiological - Listeria,Hotel/Restaurant/Institutional,Winkler Meats Ltd.,Manitoba,Class 1
234,2292,https://recalls-rappels.canada.ca/en/alert-recall/cigogne-brand-munster-gerome-cheese-recalled-due-toxin-produced-staphylococcus,"La Cigogne brand ""Munster Géromé"" cheese recalled due to a toxin produced by Staphylococcus bacteria","La Cigogne brand ""Munster Géromé"" cheese recalled due to a toxin produced by Staphylococcus bacteria      
       
  
                        
             
Starting date:
June 23, 2015
Type of communication:
Recall
Alert…",2015-06-23,Microbiological - Other,Retail,Les Dépendances,"Alberta, British Columbia, Ontario, Possibly National, Quebec, Newfoundland and Labrador",Class 2
235,2293,https://recalls-rappels.canada.ca/en/alert-recall/swanson-brand-stuffing-baked-turkey-recalled-due-undeclared-monosodium-glutamate,Swanson brand Stuffing Baked Turkey recalled due to undeclared monosodium glutamate,"Swanson brand Stuffing Baked Turkey recalled due to undeclared monosodium glutamate      
       
  
                        
             
Starting date:
June 23, 2015
Type of communication:
Recall
Alert sub-type:
Notification…",2015-06-23,Labelling,Retail,Pinnacle Foods Canada Corporation,"Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",Class 3
236,2294,https://recalls-rappels.canada.ca/en/alert-recall/mixtura-latina-co-brand-mote-blanco-pelado-peeled-white-hominy-recalled-due-undeclared,Mixtura Latina Co. brand Mote Blanco Pelado / Peeled White Hominy recalled due to undeclared sulphites,"Mixtura Latina Co. brand Mote Blanco Pelado / Peeled White Hominy recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
June 22, 2015
Type of communication:
Recall
Alert sub-…",2015-06-22,Allergen - Sulphites,Retail,Mixtura Latina Co.,Ontario,Class 1
237,2295,https://recalls-rappels.canada.ca/en/alert-recall/gay-lea-brand-1-chocolate-milk-recalled-due-high-aerobic-colony-count,Gay Lea brand 1% Chocolate Milk recalled due to high aerobic colony count,"Gay Lea brand 1% Chocolate Milk recalled due to high aerobic colony count      
       
  
                        
             
Starting date:
June 22, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-06-22,Microbiological - Non harmful (Quality/Spoilage),Retail,Gay Lea Foods Co-Operative Limited,Ontario,Class 3
238,2296,https://recalls-rappels.canada.ca/en/alert-recall/phoebe-brand-mote-blanco-white-corn-products-recalled-due-undeclared-sulphites,Phoebe brand Mote Blanco / White Corn products recalled due to undeclared sulphites,"Phoebe brand Mote Blanco / White Corn products recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
June 19, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-06-19,Allergen - Sulphites,Retail,Aliments Candesa Foods,"Alberta, Manitoba, Ontario, Quebec, Saskatchewan",Class 1
239,2297,https://recalls-rappels.canada.ca/en/alert-recall/girard-s-brand-mayonnaise-dressings-and-tartar-sauce-recalled-due-undeclared-mustard,"Girard's brand mayonnaise, dressings and tartar sauce recalled due to undeclared mustard","Girard's brand mayonnaise, dressings and tartar sauce recalled due to undeclared mustard      
       
  
                        
             
Starting date:
June 19, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-06-19,Allergen - Mustard,Hotel/Restaurant/Institutional,JL International,"Alberta, Manitoba, Nova Scotia, Ontario",Class 1
240,2298,https://recalls-rappels.canada.ca/en/alert-recall/papillon-brand-roquefort-cheese-recalled-due-toxin-produced-staphylococcus-bacteria-0,Papillon brand Roquefort cheese recalled due to a toxin produced by Staphylococcus bacteria,"Papillon brand Roquefort cheese recalled due to a toxin produced by Staphylococcus bacteria      
       
  
                        
             
Starting date:
June 19, 2015
Type of communication:
Recall
Alert sub-type:
Updated…",2015-06-19,Microbiological - Staphylococcus aureus,Retail,Saputo Inc.,National,Class 2
244,2299,https://recalls-rappels.canada.ca/en/alert-recall/santan-brand-coconut-milk-powder-and-instant-coconut-cream-powder-recalled-due-0,Santan brand coconut milk powder and instant coconut cream powder recalled due to undeclared milk,"Santan brand coconut milk powder and instant coconut cream powder recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 18, 2015
Type of communication:
Recall
Alert sub-type:…",2015-06-18,Allergen - Milk,Retail,HG Holdings (International) Corp,"Alberta, British Columbia, Manitoba, Ontario, Possibly National",Class 1
245,2302,https://recalls-rappels.canada.ca/en/alert-recall/hempola-brand-100-hemp-powder-protein-fibre-powder-recalled-due-undeclared-gluten,"Hempola brand ""100% Hemp Powder, Protein & Fibre Powder"" recalled due to undeclared gluten","Hempola brand ""100% Hemp Powder, Protein & Fibre Powder"" recalled due to undeclared gluten      
       
  
                        
             
Starting date:
June 16, 2015
Type of communication:
Recall
Alert sub-…",2015-06-16,Allergen - Gluten,Retail,Hempola Valley Farms,"British Columbia, New Brunswick, Nova Scotia, Ontario",Class 2
246,2303,https://recalls-rappels.canada.ca/en/alert-recall/champ-s-mushrooms-and-president-s-choice-brand-sliced-mushroom-products-recalled-due,Champ's Mushrooms and President's Choice brand sliced mushroom products recalled due to Listeria monocytogenes,"Champ's Mushrooms and President's Choice brand sliced mushroom products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
June 16, 2015
Type of communication:…",2015-06-16,Microbiological - Listeria,Retail,Champ's Mushrooms,"British Columbia, Possibly National",Class 1
247,2304,https://recalls-rappels.canada.ca/en/alert-recall/processed-pacific-northwest-shellfish-brand-fresh-pacific-oyster-miyagi-farm-raised,"Processed by Pacific Northwest Shellfish brand ""Fresh Pacific Oyster Miyagi, Farm Raised"" recalled due to Vibrio parahaemolyticus","Processed by Pacific Northwest Shellfish brand ""Fresh Pacific Oyster Miyagi, Farm Raised"" recalled due to Vibrio parahaemolyticus      
       
  
                        
             
Starting date:
June 12, 2015
Type…",2015-06-12,Microbiological - Other,Warehouse,Pacific Northwest Shellfish Co.  Ltd.,"Alberta, British Columbia, Saskatchewan",Class 2
248,2305,https://recalls-rappels.canada.ca/en/alert-recall/atkins-freres-brand-cold-smoked-salmon-recalled-due-nutrition-labelling,Atkins & Frères brand Cold Smoked Salmon recalled due to nutrition labelling,"Atkins & Frères brand Cold Smoked Salmon recalled due to nutrition labelling      
       
  
                        
             
Starting date:
June 11, 2015
Type of communication:
Recall
Alert sub-type:
Notification…",2015-06-11,Labelling,Warehouse,Atkins & Frères Inc.,Quebec,Class 3
249,2307,https://recalls-rappels.canada.ca/en/alert-recall/wong-s-brand-wangjiadu-dry-pan-or-spicy-condiment-recalled-due-undeclared-peanuts,Wong's brand Wangjiadu Dry Pan or Spicy Condiment recalled due to undeclared peanuts,"Wong's brand Wangjiadu Dry Pan or Spicy Condiment recalled due to undeclared peanuts      
       
  
                        
             
Starting date:
June 10, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-06-10,Allergen - Peanut,Retail,Kam Wah Resources Co. Ltd.,Ontario,Class 3
250,2308,https://recalls-rappels.canada.ca/en/alert-recall/roxy-brand-unsweetened-coconut-cream-powder-recalled-due-undeclared-milk,Roxy brand Unsweetened Coconut Cream Powder recalled due to undeclared milk,"Roxy brand Unsweetened Coconut Cream Powder recalled due to undeclared milk      
       
  
                        
             
Starting date:
June 10, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-06-10,Allergen - Milk,Retail,Can Roxy Trading Inc.,Ontario,Class 1
251,2309,https://recalls-rappels.canada.ca/en/alert-recall/live-organic-raw-brand-garden-vegetable-crackers-recalled-due-undeclared-soy,Live Organic Raw brand Garden Vegetable Crackers recalled due to undeclared soy,"Live Organic Raw brand Garden Vegetable Crackers recalled due to undeclared soy      
       
  
                        
             
Starting date:
June 9, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-06-09,Allergen - Soy,Retail,Live Organic Food Products Ltd.,Ontario,Class 2
252,2310,https://recalls-rappels.canada.ca/en/alert-recall/champ-s-mushrooms-brand-sliced-mini-bella-mushrooms-recalled-due-listeria,Champ's Mushrooms brand Sliced Mini Bella Mushrooms recalled due to Listeria monocytogenes,"Champ's Mushrooms brand Sliced Mini Bella Mushrooms recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
June 7, 2015
Type of communication:
Recall
Alert sub-type:
Food…",2015-06-07,Microbiological - Listeria,Retail,Champ's Mushrooms,"Alberta, British Columbia, Manitoba, Possibly National, Saskatchewan",Class 1
253,2311,https://recalls-rappels.canada.ca/en/alert-recall/information-consumers-maggi-brand-noodle-products-india,Information for consumers on Maggi brand noodle products from India,"Information for consumers on Maggi brand noodle products from India      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			June 5, 2015				
		 
			Type of…",2015-06-05,"Chemical, Extraneous Material",,--,Retail,--
254,2312,https://recalls-rappels.canada.ca/en/alert-recall/juliang-brand-goji-berry-recalled-due-undeclared-sulphites,Juliang brand Goji Berry recalled due to undeclared sulphites,"Juliang brand Goji Berry recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
June 4, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2015-06-04,Allergen - Sulphites,Retail,Juliang Healthy Food Ltd.,Ontario,Class 2
255,2313,https://recalls-rappels.canada.ca/en/alert-recall/kirkland-signature-brand-peanut-butter-recalled-due-pieces-plastic-0,Kirkland Signature brand Peanut Butter recalled due to pieces of plastic,"Kirkland Signature brand Peanut Butter recalled due to pieces of plastic      
       
  
                        
             
Starting date:
June 3, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2015-06-03,Extraneous Material,Retail,Costco #159 (Ajax),Ontario,Class 2
259,2314,https://recalls-rappels.canada.ca/en/alert-recall/cfia-advises-consumers-use-caution-infant-formula-products-due-potential-product,CFIA advises consumers to use caution with infant formula products due to potential product substitution and/or tampering,"CFIA advises consumers to use caution with infant formula products due to potential product substitution and/or tampering      
       
  
                        
             
Starting date:
June 2, 2015
Type of communication:…",2015-06-02,Tampering,,National,Retail,--
260,2315,https://recalls-rappels.canada.ca/en/alert-recall/sobeys-brand-lean-ground-beef-recalled-due-pieces-wood,Sobeys brand Lean Ground Beef recalled due to pieces of wood,"Sobeys brand Lean Ground Beef recalled due to pieces of wood      
       
  
                        
             
Starting date:
May 29, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2015-05-29,Extraneous Material,Retail,"Sobeys store #594 (Truro, NS)",Nova Scotia,Class 3
261,2316,https://recalls-rappels.canada.ca/en/alert-recall/bay-enterprises-ltd-brand-american-oysters-recalled-due-generic-e-coli,Bay Enterprises Ltd. brand American Oysters recalled due to generic E. coli,"Bay Enterprises Ltd. brand American Oysters recalled due to generic E. coli      
       
  
                        
             
Starting date:
May 29, 2015
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2015-05-29,Microbiological - Other,"Retail, Hotel/Restaurant/Institutional",Bay Enterprises Limited,Nova Scotia,Class 2
262,2317,https://recalls-rappels.canada.ca/en/alert-recall/willow-creek-brand-certified-organic-curry-powder-recalled-due-undeclared-mustard,Willow Creek brand Certified Organic Curry Powder recalled due to undeclared mustard,"Willow Creek brand Certified Organic Curry Powder recalled due to undeclared mustard      
       
  
                        
             
Starting date:
May 29, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-05-29,Allergen - Mustard,Retail,Willow Creek Organic Grain Company Inc.,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan, Northwest Territories",Class 2
263,2318,https://recalls-rappels.canada.ca/en/alert-recall/schneider-s-brand-all-beef-bologna-recalled-due-undeclared-milk-and-wheat,Schneider's brand All Beef Bologna recalled due to undeclared milk and wheat,"Schneider's brand All Beef Bologna recalled due to undeclared milk and wheat      
       
  
                        
             
Starting date:
May 29, 2015
Type of communication:
Advisory
Alert sub-type:
Food Safety…",2015-05-29,"Allergen - Milk, Allergen - Wheat",Retail,Maple Leaf Foods,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec, Saskatchewan",Class 2
264,2319,https://recalls-rappels.canada.ca/en/alert-recall/strub-s-brand-pickled-diced-sweet-pimentos-recalled-due-pesticide-residues,Strub's brand Pickled Diced Sweet Pimentos recalled due to pesticide residues,"Strub's brand Pickled Diced Sweet Pimentos recalled due to pesticide residues      
       
  
                        
             
Starting date:
May 29, 2015
Type of communication:
Recall
Alert sub-type:
Notification…",2015-05-29,Chemical,Hotel/Restaurant/Institutional,Whyte's,National,Class 3
265,2320,https://recalls-rappels.canada.ca/en/alert-recall/cadbury-dairy-milk-brand-coconut-cashew-chocolate-product-and-related-cadbury-family,Cadbury Dairy Milk Brand Coconut Cashew chocolate product and related Cadbury Family Variety Packs recalled due to errors in nutritional labelling,"Cadbury Dairy Milk Brand Coconut Cashew chocolate product and related Cadbury Family Variety Packs recalled due to errors in nutritional labelling      
       
  
                        
             
Starting date:
May 29, 2015…",2015-05-29,"Labelling, Nutrition",Retail,Mondelez Canada Inc.,National,Class 3
266,2321,https://recalls-rappels.canada.ca/en/alert-recall/iron-cross-blister-beetles-imported-pre-packaged-leafy-vegetables,Iron Cross Blister Beetles in Imported Pre-packaged Leafy Vegetables,"Iron Cross Blister Beetles in Imported Pre-packaged Leafy Vegetables      
       
  
                        
             
Starting date:
May 29, 2015
Type of communication:
Advisory
Alert sub-type:
Consumer Advisory
Subcategory…",2015-05-29,Other,,Retail,,--
267,2322,https://recalls-rappels.canada.ca/en/alert-recall/president-s-choice-brand-hummus-and-dip-products-recalled-due-toxin-produced,President's Choice brand hummus and dip products recalled due to a toxin produced by Staphylococcus bacteria,"President's Choice brand hummus and dip products recalled due to a toxin produced by Staphylococcus bacteria      
       
  
                        
             
Starting date:
May 28, 2015
Type of communication:
Recall…",2015-05-28,Microbiological - Staphylococcus aureus,Retail,Loblaw Companies Limited,National,Class 2
268,2323,https://recalls-rappels.canada.ca/en/alert-recall/maple-leaf-spices-brand-curious-curry-refill-recalled-due-undeclared-mustard,Maple Leaf Spices brand Curious Curry Refill recalled due to undeclared mustard,"Maple Leaf Spices brand Curious Curry Refill recalled due to undeclared mustard      
       
  
                        
             
Starting date:
May 27, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-05-27,Allergen - Mustard,Retail,Maple Leaf Spices,British Columbia,Class 2
269,2324,https://recalls-rappels.canada.ca/en/alert-recall/vinh-thuan-brand-instant-coconut-powder-recalled-due-undeclared-milk,Vinh Thuan brand Instant Coconut Powder recalled due to undeclared milk,"Vinh Thuan brand Instant Coconut Powder recalled due to undeclared milk      
       
  
                        
             
Starting date:
May 27, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2015-05-27,Allergen - Milk,Retail,1602797 Ontario Inc.,"Ontario, Quebec",Class 2
270,2325,https://recalls-rappels.canada.ca/en/alert-recall/maple-leaf-spices-brand-spice-products-recalled-due-undeclared-mustard-and-sulphites,Maple Leaf Spices brand spice products recalled due to undeclared mustard and sulphites,"Maple Leaf Spices brand spice products recalled due to undeclared mustard and sulphites      
       
  
                        
             
Starting date:
May 25, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-05-25,"Allergen - Mustard, Allergen - Sulphites",Retail,Maple Leaf Spices,"Alberta, British Columbia",Class 2
271,2326,https://recalls-rappels.canada.ca/en/alert-recall/president-s-choice-brand-moroccan-style-hummus-recalled-due-toxin-produced,President's Choice brand Moroccan-Style Hummus recalled due to a toxin produced by Staphylococcus bacteria,"President's Choice brand Moroccan-Style Hummus recalled due to a toxin produced by Staphylococcus bacteria      
       
  
                        
             
Starting date:
May 25, 2015
Type of communication:
Recall
Alert…",2015-05-25,Microbiological - Staphylococcus aureus,Retail,Loblaw Companies Limited,National,Class 2
272,2327,https://recalls-rappels.canada.ca/en/alert-recall/farmer-s-market-brand-and-strang-s-produce-brand-russet-potatoes-recalled-due-possible,Farmer's Market brand and Strang's Produce brand Russet Potatoes recalled due to possible tampering,"Farmer's Market brand and Strang's Produce brand Russet Potatoes recalled due to possible tampering      
       
  
                        
             
Starting date:
May 22, 2015
Type of communication:
Recall
Alert…",2015-05-22,Tampering,Retail,"Loblaw Companies Limited, Strang's Produce Inc.","Prince Edward Island, New Brunswick, Nova Scotia, Newfoundland and Labrador",Class 3
273,2328,https://recalls-rappels.canada.ca/en/alert-recall/suspected-food-tampering-potatoes,Suspected Food Tampering in Potatoes,"Suspected Food Tampering in Potatoes      
       
  
                        
             
Starting date:
May 21, 2015
Type of communication:
Advisory
Alert sub-type:
Food Safety Warning
Subcategory:
Tampering
Hazard…",2015-05-21,Tampering,Retail,--,"Prince Edward Island, New Brunswick, Nova Scotia, Newfoundland and Labrador",--
274,2329,https://recalls-rappels.canada.ca/en/alert-recall/compliments-brand-beef-sausages-recalled-due-undeclared-mustard-and-wheat,Compliments brand Beef Sausages recalled due to undeclared mustard and wheat,"Compliments brand Beef Sausages recalled due to undeclared mustard and wheat      
       
  
                        
             
Starting date:
May 21, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2015-05-21,"Allergen - Mustard, Allergen - Wheat",Retail,Vantage Foods Inc.,"Alberta, British Columbia, Manitoba, Ontario, Saskatchewan",Class 2
275,2330,https://recalls-rappels.canada.ca/en/alert-recall/glico-double-pretz-and-glico-pretz-brand-biscuit-sticks-recalled-due-undeclared-milk,Glico Double Pretz and Glico Pretz brand Biscuit Sticks recalled due to undeclared milk,"Glico Double Pretz and Glico Pretz brand Biscuit Sticks recalled due to undeclared milk      
       
  
                        
             
Starting date:
May 20, 2015
Type of communication:
Recall
Alert sub-type:
Food Recall…",2015-05-20,Allergen - Milk,Retail,Kam Wah Resources Co. Ltd.,Ontario,Class 2
